Exported SMaRT Impedance Data
Experiment start time : 3/7/2011 8:41:15 AM

Result Number,Sweep Number,Point Number,Time,Frequency (Hz),AC Level (V),DC Level (V),Temperature (K),Impedance Magnitude (Ohms),Impedance Phase Degrees ('),Impedance Real (Ohms),Impedance Imaginary (Ohms)
293,10,50,02:01:46,825.4042,3,0,-,6823682,-46.62551,4686259,-4960001,
294,10,51,02:01:49,681.2921,3,0,-,7691435,-49.28813,5016781,-5830101,
295,10,52,02:01:53,562.3413,3,0,-,8735129,-51.62119,5423276,-6847668,
296,10,53,02:01:56,464.1589,3,0,-,9944865,-53.04564,5978643,-7947086,
297,10,54,02:02:00,383.1187,3,0,-,1.132453E+07,-54.16856,6629412,-9181278,
298,10,55,02:02:03,316.2278,3,0,-,1.286022E+07,-54.89311,7395962,-1.052069E+07,
299,10,56,02:02:08,261.0157,3,0,-,1.45498E+07,-55.41293,8259313,-1.197833E+07,
300,10,57,02:02:11,215.4435,3,0,-,1.638763E+07,-55.89936,9187701,-1.356984E+07,
301,10,58,02:02:15,177.8279,3,0,-,1.839175E+07,-56.49339,1.015286E+07,-1.533545E+07,
302,10,59,02:02:18,146.7799,3,0,-,2.061368E+07,-57.30061,1.113616E+07,-1.734675E+07,
303,10,60,02:02:22,121.1528,3,0,-,2.310266E+07,-58.41742,1.209949E+07,-1.968083E+07,
304,10,61,02:02:25,100,3,0,-,2.594355E+07,-59.83797,1.303527E+07,-2.2431E+07,
305,11,1,02:02:30,100,3,0,-,2.595162E+07,-59.83694,1.303972E+07,-2.243774E+07,
306,11,2,02:02:35,68.1292,3,0,-,3.324207E+07,-63.54052,1.48115E+07,-2.975995E+07,
307,11,3,02:02:39,46.41589,3,0,-,4.388577E+07,-67.78159,1.65949E+07,-4.06272E+07,
308,11,4,02:02:43,31.62278,3,0,-,5.972753E+07,-71.85131,1.860419E+07,-5.675616E+07,
309,11,5,02:02:47,21.54435,3,0,-,8.331953E+07,-75.03192,2.151986E+07,-8.049248E+07,
310,11,6,02:02:51,14.67799,3,0,-,1.179586E+08,-77.13137,2.627135E+07,-1.149958E+08,
311,11,7,02:02:56,10,3,0,-,1.680799E+08,-78.1503,3.451444E+07,-1.64498E+08,
312,11,8,02:03:05,6.812921,3,0,-,2.399161E+08,-78.19307,4.909039E+07,-2.348401E+08,
313,11,9,02:03:12,4.641589,3,0,-,3.413884E+08,-77.33064,7.487498E+07,-3.330763E+08,
314,11,10,02:03:21,3.162278,3,0,-,4.829027E+08,-75.59733,1.20115E+08,-4.677257E+08,
315,11,11,02:03:37,2.154435,3,0,-,6.760406E+08,-72.90266,1.987533E+08,-6.461641E+08,
316,11,12,02:03:51,1.467799,3,0,-,9.423388E+08,-69.20388,3.345716E+08,-8.80945E+08,
317,11,13,02:04:19,1,3,0,-,1.270833E+09,-64.54002,5.463064E+08,-1.147416E+09,
318,12,1,02:04:36,1,3,0,-,1.270331E+09,-64.42915,5.48309E+08,-1.145905E+09,
319,12,2,02:05:08,0.4641589,3,0,-,2.129983E+09,-52.88316,1.285323E+09,-1.698463E+09,
320,12,3,02:05:49,0.2154435,3,0,-,3.089027E+09,-41.65669,2.307939E+09,-2.05317E+09,
321,12,4,02:08:38,0.1,3,0,-,8.427724E+09,-35.15299,6.890656E+09,-4.85236E+09,
322,12,5,02:13:03,0.04641589,3,0,-,5.67786E+09,-29.13947,4.959254E+09,-2.764761E+09,
323,12,6,02:22:25,0.02154435,3,0,-,5.517069E+09,-35.40815,4.496662E+09,-3.196573E+09,
